Avg. Income,Avg. House Age,Avg. Number of Bedrooms,Avg. Number of Bathrooms,Area Population,Price,SqFt
55383.02378,7.098641928,8.120948,5.48,36106.36886,1130221.298,3331.2844
52512.84234,7.371844252,6.21934521,3.35,25943.0776,907462.4512,2415.803563
77050.18056,6.286364384,5.948392094,4.05,47171.9103,1581817.407,2567.5176282
73267.90029,5.805220326,7.384763646,4.48,44674.46711,1441576.847,3127.4290938
58585.09602,6.421532075,5.613752443,3.36,28026.78288,820250.3895,2188.1257329
72770.16686,7.680416377,6.38769374,4.05,21357.03653,1293461.798,2771.308122
70203.60018,5.148301396,5.573351069,3.1,40588.57311,1288122.624,2335.0053207
75841.48726,6.229226568,6.048691881,2.09,48641.80172,1361007.562,2303.6075643
73679.40406,4.819569567,5.661759509,4.33,42734.24328,1084427.093,2548.5278527
72928.96581,7.777005685,6.114027236,2.46,38728.04346,1638094.538,2348.2081708
64448.81994,5.915846068,7.773270475,6.09,21240.1529,1197437.344,3352.9811425000003
52652.65234,5.688943049,7.217268472,4.06,34776.58591,928210.7615,2919.1805415999997
78482.22889,7.030043246,6.641954185,3.33,28452.31484,1367619.923,2612.5862555000003
68398.36246,6.602187413,6.861369598,2.37,49548.71879,1486401.321,2448.4108794
73921.63556,7.543491994,5.880753234,2.04,36269.23295,1555510.38,2393.2259702
71162.38124,6.684223313,7.223921451,3.4,39134.55477,1434240.356,2963.1764353
61269.67441,5.422936008,7.724147821,5.12,36337.75525,981785.0592,3241.2443463
75175.00476,5.806349904,5.614777225,4.13,25943.714,1005431.451,2334.4331675000003
71286.51245,6.422957743,7.357500686,4.2,36411.97409,1346049.656,2894.2502058
52190.96795,6.443855517,6.321704336,2.06,39309.46426,942397.0665,2592.5113008
84054.4344,6.976452346,6.341021454,3.04,38712.70774,1812765.957,2408.3064362
69017.58125,5.593646348,6.504090907,4.37,27751.98513,981559.8117,2572.2272721
81490.49041,6.364692293,8.708421218,5.35,55928.08704,1914509.521,3563.5263654
69273.77543,4.087470353,7.284399325,5.44,42086.78901,1034366.778,3040.3197975
87106.5138,5.784734099,7.257371803,6.34,44102.19973,1795222.736,2913.2115409
59821.35629,5.097871244,5.330953291,3.41,54223.65565,965491.8698,2423.2859872999998
69517.84437,4.485615106,9.115588252,4.01,39739.75719,1384802.464,3413.6764756000002
95358.18055,5.140235063,6.611755918,2.02,49759.12781,1902814.527,2626.5267754
45546.64341,4.602924852,8.698535841,5.22,34810.67951,923830.3349,3533.5607523
69664.07576,7.612180356,5.945618541,2.0,37012.99343,1074646.865,2414.6855623
65221.12656,5.604022661,7.844857974,5.44,34752.93825,1069292.327,3034.4573922
74452.82103,5.108147652,5.456042407,4.4,37298.07148,1065679.121,2414.8127221
61046.28866,7.105245344,4.696139828,4.49,40277.89925,855667.1793,2125.8419483999996
66537.59487,5.613664582,6.598793212,3.48,39265.01197,985462.2455,2823.6379636
64675.75114,4.367778621,5.52781326,4.38,36376.48857,664298.9713,2538.343978
56586.12999,4.939216005,8.062721575,5.19,19540.90757,603714.7886,3350.8164724999997
66148.99082,7.240607851,6.872539968,3.16,38903.19826,1300133.967,2782.7619904
62714.62369,5.421296393,7.365242715,4.17,40082.66311,1095391.799,2755.5728145
73490.59998,6.352098251,6.578461831,2.06,52452.0791,1357797.91,2468.5385493000003
51858.90428,5.628880622,7.230377999,3.45,28593.87968,730739.419,2970.1133997
67481.41474,6.827844193,8.13606691,6.26,18846.25449,1115627.78,3190.820073
74497.67308,6.166026443,8.142657828,4.01,28160.45754,1204753.002,3054.7973484000004
70073.50299,5.887433136,7.222302024,5.14,40109.82955,1441526.837,2985.6906072
86458.98086,4.55512299,8.28066894,6.27,22321.43516,1336743.383,3395.200682
56894.40224,5.292655939,6.252545271,3.1,32478.66494,742705.2667,2666.7635812999997
58153.2293,5.643085828,6.751950547,3.39,45756.53195,1150438.949,2842.5851641
84556.63627,5.092458963,6.723412347,2.42,31797.31744,1326846.699,2405.0237041
82732.98111,5.332712246,6.198476365,3.49,41136.52722,1252663.621,2681.5429095
65694.05127,6.436740579,6.704929106,3.14,43406.71203,1359762.694,2652.4787318
76061.35071,7.148713116,7.546065991,6.3,40876.96459,1778013.334,3031.8197973
66935.47508,6.376389685,8.51382556,5.47,17573.6171,1109059.054,3216.147668
73148.51334,6.4803921,4.595996066,4.39,40372.16567,1038939.523,1938.7988197999998
77961.22193,5.043992564,6.400131741,2.33,23334.68028,1003701.05,2465.0395223
60553.244,5.527459817,7.315695461,6.43,37277.88702,1086829.246,3246.7086383
79500.39895,8.554883548,6.160047887,3.29,32069.11741,1727982.987,2425.0143661
63237.10995,4.666786166,9.086573466,5.17,33805.57856,1133139.926,3582.9720398000004
71348.72652,7.844341417,6.766797876,3.45,34405.94764,1460758.626,2746.0393628
75654.77702,7.077079395,6.501047493,3.15,49451.17854,1900789.237,2423.3142479
83539.26859,4.525886521,7.1011494,6.13,37676.56472,1157759.465,3129.34482
85719.68813,6.212784993,6.141204525,4.24,38030.22424,1603075.237,2567.3613575
75571.04402,6.114928189,7.318214495,4.44,33988.43586,1218264.021,2770.4643485
57227.32404,6.41914278,8.324158847,4.27,20744.00476,1002023.358,3185.2476541
59256.07295,5.145432924,4.964948322,3.44,32695.18332,742016.0552,2187.4844966
64975.66283,5.037141656,6.710463797,4.14,36975.05217,1023862.984,2780.1391390999997
65310.43112,7.027982522,7.864664257,4.02,40677.55053,1578136.165,2869.3992771000003
61127.26518,4.624515677,8.150426883,6.34,31396.35501,1121093.175,3317.1280649
67055.44684,6.98123544,4.621370129,2.18,32034.98064,893802.0888,1713.4110386999998
71043.31325,6.046181641,6.095861522,3.34,20763.60414,955165.6126,2475.7584566
57838.74463,2.797619027,7.932947104,3.45,37771.43326,589969.6429,3096.8841312
48144.05321,5.440212328,8.419111938,4.48,23465.38298,763874.0645,3396.7335814000003
67952.40464,6.069941833,6.372398797,3.19,58782.22227,1513223.535,2377.7196390999998
68467.21725,3.743747008,8.561796629,4.38,46594.48736,1036338.239,3216.5389887
66767.89811,4.760500633,6.887956037,2.03,46125.22421,1075723.51,2521.3868111
77135.46666,5.165545017,6.98417078,2.44,32779.68791,1086708.661,2561.2512340000003
64916.09513,5.356004823,8.460983082,3.4,39315.51149,1381272.881,3334.2949246000003
50343.76352,6.027467991,5.160239504,4.35,27445.87674,691854.921,2184.0718512
62036.63113,5.535460544,7.911090902,3.02,14790.21577,862376.7533,3015.3272706
59467.85738,3.951706343,7.427763731,6.0,36436.49233,667428.2537,3248.3291193
55306.91147,5.830789449,6.693980074,2.06,32446.99907,624244.9444,2504.1940222
76027.94493,5.744456336,8.032013781,4.23,37462.22283,1282365.462,3148.6041343
63317.04759,7.07704582,6.828565661,3.02,43523.95175,1479063.214,2500.5696983
71146.50804,5.581375383,6.708209555,4.38,42968.61862,1342067.961,2841.4628665
70950.42999,6.566847303,7.031462634,6.33,39778.13778,1538039.599,2922.4387902000003
64603.19152,4.912091805,5.702489233,3.03,33673.90406,815593.7638,2495.7467699
69993.96332,6.668440341,7.281330178,5.2,39898.30081,1391159.434,2891.3990534
62367.4524,4.235227141,6.045984022,2.1,23533.22446,727366.9474,2316.7952066
62654.35948,5.674787892,6.850385846,4.24,36718.51231,1053484.869,2682.1157538
70842.2172,6.172905754,6.947640454,3.14,42987.47933,1519928.485,2768.2921362
64975.88369,5.175115447,6.584406172,2.27,37088.81622,918533.6164,2397.3218515999997
72200.04105,6.53420019,7.159312422,3.17,42485.44256,1523801.748,2942.7937266
62524.55636,5.799667345,7.601511718,5.06,19113.16875,1020041.747,3083.4535154
68377.38138,5.206021932,5.744059838,2.33,33641.56084,901752.6805,2056.2179514
61194.47959,3.711992007,7.091023791,4.07,28667.14051,369433.355,3011.3071373
69147.21858,6.338760748,6.973520294,4.06,42892.70325,1318058.063,2764.0560882
61592.9377,6.677102937,6.805077943,2.02,23011.96422,1060966.741,2468.5233829
72487.49424,7.456011558,6.495059665,2.34,44865.38182,1584615.574,2594.5178995
62949.67395,4.00349912,7.860026769,5.36,30373.06097,814378.4821,3074.0080307
78605.18989,7.306306207,7.091689114,6.49,18493.05833,1536208.366,3126.5067342
55565.04312,7.821571971,7.761780242,4.38,35680.46768,1388209.219,3034.5340726
55845.54616,5.402463497,6.515683338,2.38,43790.66537,919963.0086,2364.7050013999997
89026.80942,6.4605773,7.811778751,5.4,38039.55057,1978629.875,3123.5336253
76338.66814,7.727702169,7.350285077,3.18,50620.20732,1928728.792,2692.0855231
53547.01802,5.847392817,8.243485303,3.14,57979.8562,1520956.997,3148.0455909
74812.69859,6.165940949,6.544756878,3.18,45471.807,1414259.775,2720.4270634000004
63407.6978,4.998556609,6.338758115,4.06,36397.6532,826483.7133,2714.6274344999997
54743.73394,7.023894364,7.555095571,6.49,27692.26877,1079951.155,3259.5286713
85658.32928,6.56903564,5.567667216,2.04,35204.9757,1545961.608,1976.3001648000002
56631.89547,7.131827185,5.590037495,2.44,51351.72128,1374117.067,2357.0112485
79978.55279,5.700556896,4.347851966,2.14,27897.1657,957806.0027,1680.3555898000002
69840.269,5.236222694,8.291286244,4.21,27895.53069,1096543.306,3056.3858732
86985.76434,6.39460141,7.349362924,3.29,25788.67236,1412806.286,2708.8088772
74521.17813,5.655710429,7.542399502,4.39,38533.83979,1527961.835,3168.7198506
58568.62846,6.52580156,7.655534462,5.25,44067.08736,1340074.653,3095.6603386
67712.81277,6.615897641,6.021413188,3.23,16561.19222,880851.0552,2337.4239564
74280.6996,7.171105601,5.652291126,4.16,26115.26041,1324470.441,2393.6873378
56000.02192,6.282141494,6.334296043,3.16,41006.98371,1034539.831,2507.2888129000003
72980.64967,5.510351616,6.138456661,4.38,37786.05693,1079000.316,2443.5369983
70602.25967,5.412264971,5.539286519,4.06,35594.22418,883021.8964,2503.7859556999997
60595.67696,6.773009189,7.937850728,4.02,47991.9025,1434835.953,3153.3552184
55317.2039,4.970859464,7.145445356,4.4,42317.89529,670734.674,2782.6336068
66208.81993,4.851854053,8.114001386,3.25,40346.57892,1228978.233,2890.2004158
65827.67224,7.163024214,7.112154127,6.46,31304.3067,1210046.741,3230.6462381
82264.37268,5.557317234,8.10641716,5.05,34066.60905,1446978.86,3163.925148
93032.5417,6.376728984,6.220987362,3.37,35621.38271,1872191.548,2671.2962085999998
70126.14995,6.263150571,7.550648511,5.26,33017.58606,1270963.563,3229.1945533000003
64717.28751,5.835000552,7.208567965,3.4,31860.53541,1145804.269,2644.5703895
73804.90862,6.731999392,7.617260642,4.25,40877.18912,1574211.649,3181.1781926
67465.99562,4.597388768,7.39163972,6.19,22714.46906,863448.3924,3013.491916
78401.11457,6.090554632,6.426440694,2.23,47727.60733,1805502.34,2563.9322082
57077.22934,6.380243917,6.540484451,4.06,55114.58165,1312637.288,2756.1453353
59756.1146,5.230819307,6.354214252,3.36,33516.79069,697212.3669,2611.2642756
60214.19446,6.82237746,7.493603632,3.01,39252.76381,1475349.552,2810.0810896
70513.21224,5.083722418,7.19915619,5.02,39275.77529,1383783.912,2949.746857
72791.27054,5.375329206,5.441100447,2.11,44476.3371,1166602.408,2189.3301341
60357.54503,7.239873332,4.290193826,2.33,36198.44099,934744.0335,2007.0581478000001
72310.09548,6.765351422,7.624824352,5.16,37736.85717,1625166.648,3118.4473056
74547.96559,4.946625741,6.99004611,2.2,48175.05027,1268964.795,2731.013833
89730.52363,5.986102882,9.044253195,6.07,23059.65425,1792753.5,3758.2759585
59861.63219,8.096904376,6.262020744,2.12,45919.17641,1434323.825,2579.6062232
80134.33862,5.307020052,7.197980571,3.19,43751.17933,1532644.849,2954.3941713
58198.03231,4.404481479,5.596535837,4.4,14226.93802,420122.9995,2385.9607511000004
71784.01624,4.790862241,6.695281011,4.26,15554.28418,825178.3506,2872.5843033
67449.32909,7.143491858,6.341483733,4.37,29748.36727,1112294.776,2631.4451198999996
77906.18518,6.537043567,9.458466363,3.08,31399.75683,1639099.378,3527.5399089
71020.73746,4.651052129,8.994340536,6.09,36788.48611,1162854.552,3742.3021608
54474.5763,6.094363055,7.459029642,4.47,21409.35475,803270.1278,3173.7088926
53494.77377,6.520859829,8.167257906,4.1,41530.50955,1103485.707,2972.1773718
60883.53689,6.281291995,6.40881853,2.37,31135.05678,1005946.767,2498.6455589999996
63022.78791,5.412142905,5.481830335,2.37,33582.68525,904789.6122,2300.5491005
77514.59354,4.138822758,6.812797156,2.33,30820.80777,985059.3058,2522.8391468
80537.52484,6.746467066,5.847422997,2.4,31872.17941,1430641.632,2297.2268991
75470.75995,6.510242049,8.073235752,6.48,17780.96217,1147442.952,3248.9707256
57782.05703,4.671945839,9.067015091,4.21,37625.97415,1046818.07,3619.1045273
71327.71761,6.269963499,8.451354903,6.39,42634.77173,1501303.964,3316.4064709
66057.18199,4.067165987,7.741792788,6.33,31824.59315,802846.1223,3143.5378364
60345.99132,4.744846794,7.695977026,6.0,32654.33584,1005089.894,3155.7931078
62816.87837,4.684023322,7.066190381,3.11,55887.69875,1288199.153,2624.8571143
78182.19723,4.560751288,7.864482284,5.17,34253.56939,1364194.94,3126.3446852
59556.31066,5.453775336,5.994692018,3.2,37604.3812,736897.4095,2219.4076054
89209.0841,4.628985286,7.433211707,3.14,47798.52087,1592175.512,3018.9635121
61753.19158,5.142555284,7.586326004,4.07,39993.00632,1169050.985,2803.8978012
62587.11978,6.49751577,8.409296295,3.21,38345.36061,1227659.772,3313.7888885
62946.4201,6.133814798,6.973450286,2.3,42312.08202,1261491.425,2734.0350858
68681.08126,5.855157831,6.009883204,4.0,44279.43031,1238929.11,2629.9649612000003
64168.85884,6.360502188,7.536445204,3.46,20038.17183,1031121.814,2712.9335612
79843.92058,6.326602838,7.434332176,3.07,45902.57155,1571848.231,2842.2996528
60390.50286,5.195406378,8.368912846,6.27,37921.72059,1223915.253,3611.6738538
66397.44099,4.83574934,6.254684423,4.26,50504.04782,906011.3853,2515.4053268999996
63057.69462,6.535113382,7.600079861,3.1,43315.45004,1365945.083,2961.0239583000002
75045.25021,5.019207539,8.563584453,4.35,25492.31741,1152145.912,3186.0753359
71254.79957,6.541420585,7.575107074,5.43,38916.45116,1455737.135,3093.5321222
80440.21717,5.238705847,8.065218843,3.1,31114.7292,1537864.882,3038.5656529000003
59810.78328,7.29616924,7.728127007,5.19,14452.921,975913.1051,3264.4381021
82241.09953,8.09422833,6.137134572,2.32,10951.34217,1401560.917,2296.1403716
70951.86812,4.479713621,6.543319113,3.25,38455.34522,865816.6759,2499.9957339000002
63351.97898,5.45474325,7.463829891,4.19,31063.78152,1076438.975,2769.1489673
73803.98983,6.977645788,5.887910668,2.33,32644.61112,1166333.887,2224.3732004000003
86247.17504,4.888658789,6.920656535,2.25,44610.03506,1638541.939,2453.1969605
64927.64796,5.74365419,6.594555343,4.34,29364.75874,1138885.104,2842.3666028999996
53722.0086,6.401391355,7.78776442,3.3,47649.22466,1300389.351,3154.329326
66409.68677,6.244759466,7.424439137,5.39,31188.47203,1239318.131,3148.3317411000003
60186.60533,7.203329692,5.278282131,3.35,45545.12518,1168126.213,2157.4846393
63016.11274,5.736088454,6.974916493,3.26,19815.60593,735660.4558,2907.4749479
62991.4367,7.012357879,7.123989663,4.37,22993.79047,1066279.879,2770.1968988999997
72836.80988,4.047392572,5.167324385,3.24,16988.93738,454234.3344,1978.1973154999998
91935.36685,6.483290627,7.700597346,4.37,50112.82022,2092949.861,2903.1792038000003
78497.66426,5.285897173,8.171204681,3.2,25389.19449,1245947.102,3204.3614043000002
76118.14064,5.285608709,7.434268576,4.48,9193.833182,709348.2237,2846.2805728
71425.34862,7.554540735,7.06914872,5.18,32561.13015,1500472.827,2855.744616
74796.11323,6.249813527,7.685292055,6.05,40819.49744,1641749.651,3385.5876165
70877.19634,6.159813607,7.906097999,3.35,23315.39918,1235750.602,2864.8293997
71298.90667,7.712575337,8.004989583,5.26,32345.38793,1730662.393,3059.4968749
69603.22964,5.114133097,8.170605213,6.5,37942.61346,1299673.742,3518.1815639
84855.79742,5.48873719,6.248574073,4.07,37413.91142,1250958.248,2430.5722219
76909.62981,6.917915992,8.802044047,3.14,26843.40416,1554301.938,3421.6132141000003
62785.91164,6.759943984,5.736983352,3.29,59003.96362,1493623.416,2168.0950056
77254.95871,6.842596033,6.697002821,3.33,28162.09708,1419158.959,2655.1008463
80082.45976,8.211941139,6.741321909,3.27,37980.28034,1910484.642,2645.3965727
80526.29149,6.132493498,5.755817808,2.5,45751.66479,1578319.89,2454.7453424
57873.65898,7.311920548,7.679306124,3.32,28510.4141,1200401.989,2781.7918372
87674.45369,5.777764619,7.698070337,3.36,28470.82741,1566015.431,2911.4211010999998
72330.22439,6.520997522,6.473487358,3.41,21282.18594,1218200.812,2671.0462073999997
45286.4263,5.591470874,6.547357282,2.3,45127.83189,718869.4006,2434.2071846
55573.61779,7.036672003,4.946874791,4.02,29352.86297,919207.0276,2069.0624373
74952.96399,5.143167064,5.679461819,3.03,50373.83289,1397680.241,2287.8385457
82070.1683,5.880044809,6.229965287,3.39,34620.58812,1630438.854,2697.9895861
67650.25779,5.953714976,4.675286127,4.18,28532.70982,670063.0223,1998.5858380999998
66703.77522,6.448438039,5.889162188,2.04,44141.52655,1406435.806,2284.7486564
57084.30102,7.255851198,7.577655975,3.46,55851.84719,1524968.147,2732.2967925
58260.78674,7.675215023,7.73860842,6.41,32295.82225,1509929.832,3276.582526
41732.93069,7.520286358,6.273771049,3.14,28104.47891,795507.8434,2423.1313147
49991.73666,6.711817274,8.297225256,4.25,40067.90369,1218509.145,3323.1675768000005
64568.39188,4.519336224,7.513249158,4.47,44657.08091,1082825.638,3047.9747474
79583.51008,6.959106464,8.574282238,4.26,48780.55634,1924561.807,3126.2846714
77267.65626,3.939501102,8.342808203,6.09,22487.71207,1107031.246,3490.8424609000003
64455.06433,5.112366999,6.939158712,4.22,41123.92498,1191261.869,2940.7476136
62637.59377,5.978157617,7.439755516,5.04,32901.55509,1071013.257,3153.9266548
72654.98754,7.003591866,5.187313979,3.34,27879.61891,1245749.594,2191.1941937
45914.204,5.985709726,5.799201196,3.0,32699.19501,378466.4202,2499.7603588
38530.12448,4.265906407,8.026969038,4.47,67727.22905,1267986.688,3011.0907114
60402.99862,5.443868938,7.545896921,3.23,47018.15054,1265760.2,3077.7690763
77595.0746,6.49247322,6.870963691,2.38,23825.97062,1185616.34,2616.2891073
78778.3169,5.964358336,6.151416285,4.16,28177.86577,1156853.365,2422.4248854999996
66821.6312,5.608651533,6.269461559,3.47,33972.04751,1038177.045,2483.8384677
63615.99425,6.021179413,8.512698471,6.31,44761.71937,1385776.507,3485.8095413
75876.93384,4.365120554,6.303023843,4.2,36119.10236,1236308.28,2426.9071529000003
63007.44681,6.581810116,5.210848294,4.17,27688.047,819027.5987,2401.2544882
60698.81549,7.951045847,6.225801975,2.5,48495.31973,1433493.802,2222.7405925000003
92128.27066,6.168072462,6.544943902,4.09,39870.3613,1794212.186,2529.4831706
55317.88428,5.294021299,6.87922624,2.35,43765.04175,752842.676,2722.767872
85738.6404,5.947639943,8.157378891,3.4,25987.83282,1690540.682,3204.2136673
62353.0658,5.305023511,7.440832318,4.49,38011.76244,1086181.753,2949.2496954
51634.79805,5.417913991,4.891429666,3.16,18998.85516,334485.1931,1964.4288998
64795.5271,5.30313107,6.612386211,4.46,46056.80639,1096912.036,2747.7158633
79158.81788,6.047006369,8.691406617,5.44,31766.02648,1628830.08,3427.4219851000003
55698.4648,5.185346416,7.356114505,3.1,42235.06382,762402.1788,2819.8343515
